h3_index,flood_area_km2,month,quality,tower_count
876ad3012ffffff,,,,0
876ac2d9cffffff,,,,0
876ac5155ffffff,,,,0
876ac6a60ffffff,,,,0
876ac444bffffff,,,,0
8796d2b1cffffff,,,,0
876ad024affffff,,,,0
876ac62adffffff,,,,0
876ad3569ffffff,,,,0
876af1440ffffff,,,,0
8796d2369ffffff,,,,0
876ac5908ffffff,,,,0
876af1632ffffff,,,,0
8796d602dffffff,,,,0
876ad375bffffff,,,,0
8796d0315ffffff,,,,0
876ae321effffff,,,,0
876ad1146ffffff,,,,0
876ac2d32ffffff,,,,0
876ac4b94ffffff,,,,0
876af3a55ffffff,,,,0
876ac071dffffff,,,,0
8796d0c50ffffff,,,,0
8796d2ab2ffffff,,,,0
876ac6243ffffff,,,,0
876ad0058ffffff,,,,0
8796d292affffff,,,,0
876ac4259ffffff,,,,0
8796d6776ffffff,,,,0
8796d049dffffff,,,,0
876ac5a90ffffff,,,,0
876ac0595ffffff,,,,0
876ade46cffffff,,,,0
876ad36f1ffffff,,,,0
876ad266dffffff,,,,0
876ac686effffff,,,,0
8796d30ddffffff,,,,0
876ac4a0cffffff,,,,0
876ad10dcffffff,,,,0
8796d39aeffffff,,,,0
876ac2baaffffff,,,,0
876ac2cc8ffffff,,,,0
876ac4b2affffff,,,,0
876ac0d48ffffff,,,,0
876ac698cffffff,,,,0
876ade58affffff,,,,0
876ac06b3ffffff,,,,2
876ac2515ffffff,,,,0
8796d2a48ffffff,,,,0
8796d3890ffffff,,,,0
8796d670cffffff,,,,0
876af3b73ffffff,,,,0
8796d0433ffffff,,,,0
8796d2295ffffff,,,,0
876ac5a26ffffff,,,,0
876ad1825ffffff,,,,0
876af155effffff,,,,0
876ad1072ffffff,,,,0
8796d3944ffffff,,,,0
876adecd3ffffff,,,,0
876ac2c5effffff,,,,0
876af14aaffffff,,,,0
876ad1771ffffff,,,,0
876ac5972ffffff,,,,0
876aee796ffffff,,,,0
876ac4ac0ffffff,,,,0
8796d3191ffffff,,,,0
876ac6922ffffff,,,,0
876ade520ffffff,,,,0
876ac24abffffff,,,,0
876ac430dffffff,,,,0
8796d66a2ffffff,,,,0
876af3b09ffffff,,,,0
8796d6658ffffff,,,,0
8796d222bffffff,,,,0
876af14f4ffffff,,,,0
876ad361dffffff,,,,0
876ac6125ffffff,,,,0
876ad00c2ffffff,,,,0
8796d2994ffffff,,,,0
876ac42c3ffffff,,,,0
876ad1008ffffff,0.08999999999995925,2025-09,valid,0
8796d38daffffff,,,,0
876ac2461ffffff,,,,0
876adec69ffffff,,,,0
876ac0d92ffffff,,,,0
876ac4a56ffffff,,,,0
876ade4d6ffffff,,,,0
876ade4b6ffffff,,,,0
876ac2441ffffff,,,,0
876ac42a3ffffff,,,,0
876ac68d8ffffff,,,,0
8796d2974ffffff,,,,0
876ac4a76ffffff,,,,0
876ac6105ffffff,,,,0
876ac2c14ffffff,,,,0
876ac5952ffffff,,,,0
876ad1751ffffff,,,,0
876af148affffff,,,,0
876ac0db2ffffff,,,,0
876af32ecffffff,,,,0
876ad35b3ffffff,,,,0
876adec89ffffff,,,,0
8796d3870ffffff,,,,0
876adcd9dffffff,,,,0
876ad1028ffffff,,,,0
876ac0d28ffffff,,,,0
876ac2b8affffff,,,,0
876ac684effffff,,,,0
876ad264dffffff,,,,0
876ade44cffffff,,,,0
876ac0575ffffff,,,,0
8796d290affffff,,,,0
876ac609bffffff,,,,0
876af3a35ffffff,,,,0
876ad5b5effffff,,,,0
8796d02f5ffffff,,,,0
876af1514ffffff,,,,0
876ac58e8ffffff,,,,0
876af1420ffffff,,,,0
8796d224bffffff,,,,0
876af3282ffffff,,,,0
876ad3549ffffff,,,,0
876ad53abffffff,,,,0
876ac5135ffffff,,,,0
8796d3806ffffff,,,,0
876adcd33ffffff,,,,0
876ac2b20ffffff,,,,0
876ac4982ffffff,,,,0
876af3b29ffffff,,,,0
8796d66c2ffffff,,,,0
8796d3053ffffff,,,,0
876adc580ffffff,,,,0
876ac050bffffff,,,,0
876ac236dffffff,,,,0
876ac432dffffff,,,,0
8796d28a0ffffff,,,,0
876ac6031ffffff,,,,0
876af1b69ffffff,,,,0
876ac24cbffffff,,,,0
876ad5af4ffffff,,,,0
8796d028bffffff,,,,0
8796d20edffffff,,,,0
876ade540ffffff,,,,0
876af13b6ffffff,,,,0
876ad2741ffffff,,,,0
876ac6942ffffff,,,,0
8796d31b1ffffff,,,,0
876ad5341ffffff,,,,0
876ac4ae0ffffff,,,,0
876aeeda1ffffff,,,,0
876aee7b6ffffff,,,,0
876ac50cbffffff,,,,0
8796d379cffffff,,,,0
876adccc9ffffff,,,,0
876ac0c54ffffff,,,,0
876ac2ab6ffffff,,,,0
876ac4918ffffff,,,,0
876adc516ffffff,,,,0
876adecf3ffffff,,,,0
876ac04a1ffffff,,,,0
876ac2303ffffff,,,,0
876ac4165ffffff,,,,0
8796d2836ffffff,,,,0
8796d3964ffffff,,,,0
876ad1092ffffff,,,,0
876af3961ffffff,,,,0
876ad5a8affffff,,,,0
8796d0221ffffff,,,,0
876ae36ebffffff,,,,0
8796d2083ffffff,,,,0
876ac5814ffffff,,,,0
876ad1613ffffff,,,,0
876af134cffffff,,,,0
876ad3475ffffff,,,,0
876ac5061ffffff,,,,0
8796d3732ffffff,,,,0
876ad1845ffffff,,,,0
876ac2a4cffffff,,,,1
876aee584ffffff,,,,0
876ac48aeffffff,,,,0
8796d22b5ffffff,,,,0
876ac6710ffffff,,,,0
8796d0453ffffff,,,,0
876adc4acffffff,,,,0
876ad1d5cffffff,,,,0
876af1a95ffffff,,,,0
8796d672cffffff,,,,0
876ad5a20ffffff,,,,0
8796d2019ffffff,,,,0
876ac57aaffffff,,,,0
8796d2a68ffffff,,,,0
876af12e2ffffff,,,,0
8796d0c06ffffff,,,,0
876ad15a9ffffff,,,,0
876ad340bffffff,,,,0
876ac2535ffffff,,,,0
876ad526dffffff,,,,0
876aeeccdffffff,,,,0
876ade5aaffffff,,,,0
876adad93ffffff,,,,0
8796d36c8ffffff,,,,0
876ac69acffffff,,,,0
876ac0b80ffffff,,,,0
876ac4b4affffff,,,,0
876aee51affffff,,,,0
876ac4844ffffff,,,,0
876ad0643ffffff,,,,0
876ac2ce8ffffff,,,,0
876ac66a6ffffff,,,,0
876adc442ffffff,,,,0
876ac4091ffffff,,,,0
8796d2762ffffff,,,,0
876ad1cf2ffffff,,,,0
876af1a2bffffff,,,,0
876aded5dffffff,,,,0
876ad3b54ffffff,,,,0
876ad33a1ffffff,,,,0
876ad5203ffffff,,,,0
876aeec63ffffff,,,,0
8796d365effffff,,,,0
876ac0b16ffffff,,,,0
876ae26b1ffffff,,,,0
876aee4b0ffffff,,,,0
876ada576ffffff,0.1891559159042596,2025-09,valid,0
876ad3711ffffff,,,,0
876ac5ab0ffffff,,,,0
876ad1c88ffffff,,,,0
876ad3aeaffffff,,,,0
876ad594cffffff,,,,0
8796d00e3ffffff,,,,0
876af120effffff,,,,0
876ad14d5ffffff,,,,0
8796d6796ffffff,,,,0
876ac6d85ffffff,,,,0
876ade983ffffff,,,,0
876ac6263ffffff,,,,0
876ad0200ffffff,,,,0
8796d2ad2ffffff,,,,0
876ac0aacffffff,,,,0
876ac4401ffffff,,,,0
876ac290effffff,,,,0
8796d0c70ffffff,,,,0
876aee446ffffff,,,,0
876ac4770ffffff,,,,0
876ae22d8ffffff,,,,0
876ada50cffffff,0.05702043890329915,2025-09,valid,0
8796d6b05ffffff,,,,0
876ac215bffffff,,,,0
8796d268effffff,,,,0
8796d44f0ffffff,,,,0
876ad1c1effffff,,,,0
8796d6352ffffff,,,,0
876ad3a80ffffff,,,,0
876ac6a16ffffff,,,,0
876ac4bb4ffffff,,,,0
876ac2d52ffffff,,,,0
876ad146bffffff,,,,0
876ad32cdffffff,,,,0
8796d358affffff,,,,0
876ac6d1bffffff,,,,0
876ade919ffffff,,,,0
876ac0a42ffffff,,,,0
876ac28a4ffffff,,,,0
876ad1166ffffff,,,,0
876ac4706ffffff,,,,0
876ada4a2ffffff,,,,0
876ac6568ffffff,,,,0
876ade166ffffff,,,,0
8796d6a9bffffff,,,,0
876ac20f1ffffff,,,,0
8796d2624ffffff,,,,0
876ac5db5ffffff,,,,0
876ad1bb4ffffff,,,,0
8796d4486ffffff,,,,0
8796d62e8ffffff,,,,0
876ad3a16ffffff,,,,0
8796d604dffffff,,,,0
876ad1401ffffff,,,,0
8796d3cd3ffffff,,,,0
876af1652ffffff,,,,0
876ad1919ffffff,,,,0
876ac5b1affffff,,,,0
876ad3263ffffff,,,,0
8796d2389ffffff,,,,0
8796d3520ffffff,,,,0
876ac6cb1ffffff,,,,0
876ac469cffffff,,,,0
8796d2d6dffffff,,,,0
8796d6800ffffff,,,,0
8796d6a31ffffff,,,,0
8796d0758ffffff,,,,0
876ac62cdffffff,,,,0
876ad026affffff,,,,0
876ac5d4bffffff,,,,0
876ac446bffffff,,,,0
8796d0cdaffffff,,,,0
876ad1b4affffff,,,,0
876ac2609ffffff,,,,0
876ad39acffffff,,,,0
876ac5598ffffff,,,,0
876af10d0ffffff,,,,0
8796d3c69ffffff,,,,0
876ad505bffffff,,,,0
8796d34b6ffffff,,,,0
876adc81cffffff,,,,0
876ac6a80ffffff,,,,0
876ac4c1effffff,,,,0
876ade845ffffff,,,,0
876ac096effffff,,,,0
876ac4632ffffff,,,,0
8796d2d03ffffff,,,,0
876ac6494ffffff,,,,0
8796892f4ffffff,,,,0
876ad2293ffffff,,,,0
876ade092ffffff,,,,0
876ad3032ffffff,,,,0
876ac201dffffff,,,,0
8796d06eeffffff,,,,0
8796d2550ffffff,,,,0
876ac5ce1ffffff,,,,0
876ad1ae0ffffff,,,,0
8796d6214ffffff,,,,0
876ad3942ffffff,,,,0
876ae32a8ffffff,,,,0
876ac552effffff,,,,0
876ad132dffffff,,,,0
8796d344cffffff,,,,0
876ac0904ffffff,,,,0
876ac2766ffffff,,,,0
876ad1983ffffff,,,,0
8796d2c99ffffff,,,,0
876ac5b84ffffff,,,,0
876ac642affffff,,,,0
87968928affffff,,,,0
876ae3a5bffffff,,,,0
876ac3d22ffffff,,,,0
8796d0591ffffff,,,,0
876ade028ffffff,,,,0
8796d695dffffff,,,,0
876ac0151ffffff,,,,0
8796d0684ffffff,,,,0
8796d24e6ffffff,,,,0
876ad1a76ffffff,,,,0
8796d61aaffffff,,,,0
876ad38d8ffffff,,,,0
876ac005effffff,,,,0
8796d686affffff,,,,0
876ac54c4ffffff,,,,0
876ad12c3ffffff,,,,0
876ad3125ffffff,,,,0
876ad02d4ffffff,,,,0
8796d2ba6ffffff,,,,0
876ac44d5ffffff,,,,0
8796d1580ffffff,,,,0
876ac4d11ffffff,,,,0
876ac2673ffffff,,,,0
876ac6b73ffffff,,,,0
876ac0811ffffff,,,,0
876ac089affffff,,,,0
876ac455effffff,,,,0
876ad035dffffff,,,,0
879689220ffffff,,,,0
876adc886ffffff,,,,0
876ac6aeaffffff,,,,0
8796d68f3ffffff,,,,0
876ac4c88ffffff,,,,0
8796d061affffff,,,,0
876ae3ae4ffffff,,,,0
876ac5c0dffffff,,,,0
876ad1a0cffffff,,,,0
876af1745ffffff,,,,0
8796d6140ffffff,,,,0
876ad386effffff,,,,0
876ad56d0ffffff,,,,0
876ac545affffff,,,,0
876ad1259ffffff,,,,0
876ad309cffffff,,,,0
876ac6b09ffffff,,,,0
876adc8a5ffffff,,,,0
876ac0830ffffff,,,,0
876ac2692ffffff,,,,0
876ac44f4ffffff,,,,0
876ad02f3ffffff,,,,0
876ac6356ffffff,,,,0
876ad56b1ffffff,,,,0
8796d6889ffffff,,,,0
8796d05b0ffffff,,,,0
8796d6121ffffff,,,,0
8796d2412ffffff,,,,0
876ac5ba3ffffff,,,,0
876ad19a2ffffff,,,,0
876af1726ffffff,,,,0
876af16dbffffff,,,,0
8796d245dffffff,,,,0
8796d60d6ffffff,,,,0
876ad3804ffffff,,,,0
876ad5666ffffff,,,,0
876ae3ac5ffffff,,,,0
876ac3d8cffffff,,,,0
876ad3051ffffff,,,,0
876ac00c8ffffff,,,,0
876ade69dffffff,,,,0
876ac2628ffffff,,,,0
8796d68d4ffffff,,,,0
876ac448affffff,,,,0
8796d2b5bffffff,,,,0
876ad0289ffffff,,,,0
876ac62ecffffff,,,,0
879689201ffffff,,,,0
876ac63a1ffffff,,,,0
8796d2c10ffffff,,,,0
876adc088ffffff,,,,0
8796d0daeffffff,,,,0
876ac0013ffffff,,,,0
8796d0546ffffff,,,,0
876ac26ddffffff,,,,0
876ae3a10ffffff,,,,0
8796d23a8ffffff,,,,0
876af1671ffffff,,,,0
8796d606cffffff,,,,0
876ad379affffff,,,,0
876ae325dffffff,,,,0
876ac5386ffffff,,,,0
876adc8f0ffffff,,,,0
876ad1185ffffff,,,,0
876ac6b54ffffff,,,,0
876ad0af1ffffff,,,,0
876ac4cf2ffffff,,,,0
876ac2d71ffffff,,,,0
8796d32a4ffffff,,,,0
876ac6a35ffffff,,,,0
876ac075cffffff,,,,0
876ac4420ffffff,,,,0
8796d2af1ffffff,,,,0
876ac6282ffffff,,,,0
8796d67b5ffffff,0.019999999999976717,2025-09,valid,0
876ad3106ffffff,,,,0
8796d04dcffffff,,,,0
876ad18ceffffff,,,,0
876ad12a4ffffff,,,,0
8796d6002ffffff,,,,0
876ac54a5ffffff,,,,0
876ad3730ffffff,,,,0
876ad111bffffff,,,,0
876ac4b69ffffff,,,,0
876ad571bffffff,,,,0
8796d618bffffff,,,,0
876ac06f2ffffff,,,,0
876ac2554ffffff,,,,0
876af1790ffffff,,,,0
876ac5c58ffffff,,,,0
876ac43b6ffffff,,,,0
876ac6218ffffff,,,,0
8796d674bffffff,,,,0
8796d0665ffffff,,,,0
8796d0472ffffff,,,,0
8796d22d4ffffff,,,,0
876ad1864ffffff,,,,0
876ac0132ffffff,,,,0
876ad36c6ffffff,,,,0
876ade009ffffff,,,,0
87968926bffffff,,,,0
876ac640bffffff,,,,0
876ad03a8ffffff,,,,0
876ac45a9ffffff,,,,0
876ad10b1ffffff,,,,0
8796d3983ffffff,,,,0
876aded12ffffff,,,,0
876ac2c9dffffff,,,,0
876ac6961ffffff,,,,0
876ac08e5ffffff,,,,0
876ac0688ffffff,,,,0
876ac24eaffffff,,,,0
876ac434cffffff,,,,0
8796d2a1dffffff,,,,0
876ad014bffffff,,,,0
8796d342dffffff,,,,0
876ad0b5bffffff,,,,0
876ac61aeffffff,,,,0
876ac4d5cffffff,,,,0
8796d66e1ffffff,,,,0
876af3b48ffffff,,,,0
8796d0408ffffff,,,,0
8796d226affffff,,,,0
876af1533ffffff,,,,0
876ad365cffffff,,,,0
8796d3919ffffff,,,,0
876ad3170ffffff,,,,0
876adeca8ffffff,,,,0
876ac2c33ffffff,,,,0
876ac4a95ffffff,,,,0
876ad130effffff,,,,0
8796d3166ffffff,,,,0
876ade4f5ffffff,,,,0
876ac061effffff,,,,0
876ac2480ffffff,,,,0
876ac42e2ffffff,,,,0
8796d29b3ffffff,,,,0
876ad00e1ffffff,,,,0
876ac6144ffffff,,,,0
876ad5785ffffff,,,,0
8796d039effffff,,,,0
8796d2200ffffff,,,,0
876ac5991ffffff,,,,0
876ad1790ffffff,,,,0
876ad3923ffffff,,,,0
876af14c9ffffff,,,,0
876ad1ac1ffffff,,,,0
876ac5cc2ffffff,,,,0
8796d2531ffffff,,,,0
876ac4a2bffffff,,,,0
876ac688dffffff,,,,0
876ade48bffffff,,,,0
876ac05b4ffffff,,,,0
876ac2416ffffff,,,,0
876ac019cffffff,,,,0
8796d2949ffffff,,,,0
8796d69a8ffffff,,,,0
876ade073ffffff,,,,0
876ac60daffffff,,,,0
8796892d5ffffff,,,,0
876ac6475ffffff,,,,0
8796d2ce4ffffff,,,,0
876ac4613ffffff,,,,0
8796d660dffffff,,,,0
876af3a74ffffff,,,,0
876ad5b9dffffff,,,,0
876ac27b1ffffff,,,,0
8796d2196ffffff,,,,0
876ad1726ffffff,,,,0
876af32c1ffffff,,,,0
876ad3588ffffff,,,,0
876ade826ffffff,,,,0
876ac5174ffffff,,,,0
876adcd72ffffff,,,,0
876ac6c28ffffff,,,,0
8796d3092ffffff,,,,0
876ac6823ffffff,,,,0
876ade421ffffff,,,,0
876ac054affffff,,,,0
876ac23acffffff,,,,0
876ac420effffff,,,,0
876ad000dffffff,,,,0
876ac6070ffffff,,,,0
876af1ba8ffffff,,,,0
876af3a0affffff,,,,0
876ad3cd1ffffff,,,,0
876ad5b33ffffff,,,,0
8796d02caffffff,,,,0
8796d212cffffff,,,,0
8796d3c4affffff,,,,0
876af10b1ffffff,,,,0
876ad351effffff,,,,0
876ad5380ffffff,,,,0
876ac510affffff,,,,0
876adcd08ffffff,,,,0
876ae3450ffffff,,,,0
876ac0c93ffffff,,,,0
876ac2af5ffffff,,,,0
876ad0756ffffff,,,,0
8796d3028ffffff,,,,0
876adc555ffffff,,,,0
8796d6cecffffff,,,,0
876ac04e0ffffff,,,,0
876ad398dffffff,,,,0
876ad1b2bffffff,,,,0
876ac41a4ffffff,,,,0
8796d2875ffffff,,,,0
876ac5d2cffffff,,,,0
8796d259bffffff,,,,0
876ac6006ffffff,,,,0
876ad5ac9ffffff,,,,0
876ac2068ffffff,,,,0
8796d20c2ffffff,,,,0
876ac5853ffffff,,,,0
876ad1652ffffff,,,,0
876af138bffffff,,,,0
8796d6a12ffffff,,,,0
876ad34b4ffffff,,,,0
876ad22deffffff,,,,0
876ad5316ffffff,,,,0
876aeed76ffffff,,,,0
876ac50a0ffffff,,,,0
8796d3771ffffff,,,,0
8796d2d4effffff,,,,0
876adcc9effffff,,,,0
876ac0c29ffffff,,,,0
876ac2a8bffffff,,,,0
876ac48edffffff,,,,0
876ac281bffffff,,,,0
876ad06ecffffff,,,,0
876ac0476ffffff,,,,0
876ade890ffffff,,,,0
8796d280bffffff,,,,0
876ac6c92ffffff,,,,0
8796d3501ffffff,,,,0
876af1ad4ffffff,,,,0
876ad1d9bffffff,,,,0
876ae36c0ffffff,,,,0
8796d2058ffffff,,,,0
876af1321ffffff,,,,0
876ad344affffff,,,,0
876ad52acffffff,,,,0
876aeed0cffffff,,,,0
876ac5036ffffff,,,,0
876adcc34ffffff,,,,0
876ad3244ffffff,,,,0
876ac2a21ffffff,,,,0
876aee559ffffff,,,,0
876ac4883ffffff,,,,0
8796d3cb4ffffff,,,,0
876ac66e5ffffff,,,,0
876adc481ffffff,,,,0
876ac040cffffff,,,,0
876ac40d0ffffff,,,,0
8796d27a1ffffff,,,,0
876ad5859ffffff,,,,0
876ad1d31ffffff,,,,0
876af1a6affffff,,,,0
8796d6465ffffff,,,,0
876ad3b93ffffff,,,,0
8796d62c9ffffff,,,,0
876ad1b95ffffff,,,,0
8796d018cffffff,,,,0
876ae3656ffffff,,,,0
876ac5d96ffffff,,,,0
8796d2605ffffff,,,,0
876ad5242ffffff,,,,0
8796d07a3ffffff,,,,0
876aeeca2ffffff,,,,0
876ac20d2ffffff,,,,0
8796d369dffffff,,,,0
876ac0b55ffffff,,,,0
876ae26f0ffffff,,,,0
876ac4819ffffff,,,,0
876ada5b5ffffff,,,,0
8796893a9ffffff,,,,0
876ac6549ffffff,,,,0
8796d6baeffffff,,,,0
876ada483ffffff,,,,0
876ac03a2ffffff,,,,0
876ac4066ffffff,,,,0
876ac2885ffffff,,,,0
8796d4599ffffff,,,,0
876af1a00ffffff,,,,0
876ad3b29ffffff,,,,0
876af3862ffffff,,,,0
876ac0a23ffffff,,,,0
876ac5715ffffff,,,,0
876af124dffffff,,,,0
876ad1514ffffff,,,,0
876ad3376ffffff,,,,0
8796d3633ffffff,,,,0
8796d356bffffff,,,,0
876adac36ffffff,,,,0
876ac294dffffff,,,,0
876ae2686ffffff,,,,0
876aee485ffffff,,,,0
876ac6611ffffff,,,,0
876ad32aeffffff,,,,0
876ac219affffff,,,,0
8796d26cdffffff,,,,0
8796d3d1effffff,,,,0
876ad144cffffff,,,,0
876ad1c5dffffff,,,,0
8796d6391ffffff,,,,0
876ad5921ffffff,,,,0
876ae3582ffffff,,,,0
8796d005affffff,,,,0
876ac56abffffff,,,,0
876ad14aaffffff,,,,0
876ad330cffffff,,,,0
876adac94ffffff,,,,0
876ac6d5affffff,,,,0
876ad3a61ffffff,,,,0
8796d6333ffffff,,,,0
876ade958ffffff,,,,0
876ac0a81ffffff,,,,0
876ac28e3ffffff,,,,0
876ae261cffffff,,,,0
876aee41bffffff,,,,0
876ac4745ffffff,,,,0
876ade1a5ffffff,,,,0
8796d6adaffffff,,,,0
876ac2130ffffff,,,,0
8796d2663ffffff,,,,0
8796d6ae6ffffff,,,,0
876ade1b1ffffff,,,,0
876ad3a55ffffff,,,,0
8796d004effffff,,,,0
876ac65b3ffffff,,,,0
876ac4751ffffff,,,,0
876ad1440ffffff,,,,0
8796d3d12ffffff,,,,0
876ad32a2ffffff,,,,0
876ac6cf0ffffff,,,,0
876ac0a8dffffff,,,,0
876ade8eeffffff,,,,0
876ade964ffffff,,,,0
876ac46dbffffff,,,,0
8796d2dacffffff,,,,0
876ac6d66ffffff,,,,0
876adaca0ffffff,,,,0
8796d6a70ffffff,,,,0
876ac20c6ffffff,,,,0
876ac5d8affffff,,,,0
876ad1b89ffffff,,,,0
876ad584dffffff,,,,0
876ae34aeffffff,,,,0
8796d3ca8ffffff,,,,0
876ad3318ffffff,,,,0
8796d34f5ffffff,,,,0
8796d3d88ffffff,,,,0
876ad14b6ffffff,,,,0
876ac6c86ffffff,,,,0
876ade884ffffff,,,,0
876ae358effffff,,,,0
8796d00c4ffffff,,,,0
876ac09adffffff,,,,0
876ac4671ffffff,,,,0
8796d2d42ffffff,,,,0
876ad592dffffff,,,,0
876ac64d3ffffff,,,,0
876ad3acbffffff,,,,0
8796d639dffffff,,,,0
876ad22d2ffffff,,,,0
876ade0d1ffffff,,,,0
876ad1c69ffffff,,,,0
8796d6a06ffffff,,,,0
876ac205cffffff,,,,0
8796d072dffffff,,,,0
8796d26d9ffffff,,,,0
876ac4008ffffff,,,,0
876ac5d20ffffff,,,,0
876ac21a6ffffff,,,,0
8796d6253ffffff,,,,0
876ad3981ffffff,,,,0
876ac556dffffff,,,,0
876ad136cffffff,,,,0
8796d6b50ffffff,,,,0
8796d348bffffff,,,,0
876ac661dffffff,,,,0
876ac6c1cffffff,,,,0
876ade81affffff,,,,0
876ac0943ffffff,,,,0
876aee491ffffff,,,,0
876ac27a5ffffff,,,,0
876ae2692ffffff,,,,0
876ac2959ffffff,,,,0
8796d2cd8ffffff,,,,0
876ac6469ffffff,,,,0
8796892c9ffffff,,,,0
8796d699cffffff,,,,0
876ac0190ffffff,,,,0
8796d06c3ffffff,,,,0
8796d2525ffffff,,,,0
876ac5cb6ffffff,,,,0
876aeec44ffffff,,,,0
876ad1ab5ffffff,,,,0
876ac5503ffffff,,,,0
876ad1302ffffff,,,,0
876ad3164ffffff,,,,0
876ac4d50ffffff,,,,0
8796d3421ffffff,,,,0
876ac6bb2ffffff,,,,0
876ad3382ffffff,,,,0
876ade7b0ffffff,,,,30
876ad1520ffffff,,,,0
876af1259ffffff,,,,0
876ac08d9ffffff,,,,0
876ac5721ffffff,,,,0
876ac459dffffff,,,,0
8796d2c6effffff,,,,0
876ad039cffffff,,,,0
876adc19bffffff,,,,0
8796d6932ffffff,,,,0
876ac0126ffffff,,,,0
8796d0659ffffff,,,,0
876ac5c4cffffff,,,,0
876ad1a4bffffff,,,,0
876af1784ffffff,,,,0
876ad38adffffff,,,,0
876af386effffff,,,,0
876ad3b35ffffff,,,,0
876ae3370ffffff,,,,0
876ac5499ffffff,,,,0
876af1a0cffffff,,,,0
8796d45a5ffffff,,,,0
876ad1cd3ffffff,,,,0
876ad1298ffffff,,,,0
8796d2743ffffff,,,,0
876ac4ce6ffffff,,,,0
876ac4072ffffff,,,,0
876ad0ae5ffffff,,,,0
876ac6b48ffffff,,,,0
876adc8e4ffffff,,,,0
876ac26d1ffffff,,,,0
8796d0da2ffffff,,,,0
876ac4533ffffff,,,,0
8796d2c04ffffff,,,,0
876adc423ffffff,,,,0
876ad0332ffffff,,,,0
876ac6395ffffff,,,,0
876ad0624ffffff,,,,0
876adc131ffffff,,,,0
876ac4825ffffff,,,,0
8796d68c8ffffff,,,,0
876ac3d80ffffff,,,,0
8796d2451ffffff,,,,0
876af171affffff,,,,0
8796d6115ffffff,,,,0
876ad3843ffffff,,,,0
876ad56a5ffffff,,,,0
876ac0b61ffffff,,,,0
876ad122effffff,,,,0
876ad3090ffffff,,,,0
876ac6adeffffff,,,,0
876ac0805ffffff,,,,0
8796d36a9ffffff,,,,0
876ac44c9ffffff,,,,0
876aeecaeffffff,,,,0
8796d2b9affffff,,,,0
876ad02c8ffffff,,,,0
876ac632bffffff,,,,0
8796d685effffff,,,,0
876ac0052ffffff,,,,0
8796d0585ffffff,,,,0
876ac3d16ffffff,,,,0
876ad524effffff,,,,0
876af16b0ffffff,,,,0
8796d60abffffff,,,,0
876ae329cffffff,,,,0
876ad158affffff,,,,0
876af12c3ffffff,,,,0
876ad3026ffffff,,,,0
876ac2db0ffffff,,,,0
876ac578bffffff,,,,0
876ac4c12ffffff,,,,0
876ae3662ffffff,,,,0
8796d0198ffffff,,,,0
876ac6a74ffffff,,,,0
876adc810ffffff,,,,0
876ad5a01ffffff,,,,0
876ac079bffffff,,,,0
8796d6471ffffff,,,,0
8796d0cceffffff,,,,0
8796d2b30ffffff,,,,0
876ad025effffff,,,,0
876af1a76ffffff,,,,0
876ac62c1ffffff,,,,0
8796d27adffffff,,,,0
876ac40dcffffff,,,,0
8796d051bffffff,,,,0
876ac5b0effffff,,,,0
876ad190dffffff,,,,0
876af1646ffffff,,,,0
8796d6041ffffff,,,,0
876ac0418ffffff,,,,1
876ae3232ffffff,,,,0
876ad115affffff,,,,0
876ac2d46ffffff,,,,0
876adc48dffffff,,,,0
876ac4ba8ffffff,,,,0
876ac66f1ffffff,,,,0
876ac6a0affffff,,,,0
876aee565ffffff,,,,0
876ac2a2dffffff,,,,0
876ac0731ffffff,,,,0
876ac2593ffffff,,,,0
876ae22ccffffff,,,,0
8796d2ac6ffffff,,,,0
8796d678affffff,,,,0
876adcc40ffffff,,,,0
8796d04b1ffffff,,,,0
8796d3713ffffff,,,,0
8796d2313ffffff,,,,0
876ac5042ffffff,,,,0
876ac5aa4ffffff,,,,0
876aeed18ffffff,,,,0
876ad18a3ffffff,,,,0
876ad3705ffffff,,,,0
876ad10f0ffffff,,,,0
876aded51ffffff,,,,0
876ac2cdcffffff,,,,0
876ac69a0ffffff,,,,0
876ad3456ffffff,,,,0
876ade59effffff,,,,0
876af132dffffff,,,,0
876ac2529ffffff,,,,0
8796d2064ffffff,,,,0
876ac438bffffff,,,,0
8796d2a5cffffff,,,,0
876ae36ccffffff,,,,0
8796d0202ffffff,,,,0
8796d6720ffffff,,,,0
876ad5a6bffffff,,,,0
8796d22a9ffffff,,,,0
876af1572ffffff,,,,0
876af3942ffffff,,,,0
876ad369bffffff,,,,0
876af1ae0ffffff,,,,0
876ad1086ffffff,,,,0
8796d3958ffffff,,,,0
876ac2c72ffffff,,,,0
876ac4146ffffff,,,,0
876ac4ad4ffffff,,,,0
8796d31a5ffffff,,,,0
876ac6936ffffff,,,,0
876ac0482ffffff,,,,0
876ade534ffffff,,,,0
876ac4321ffffff,,,,0
876ac675bffffff,,,,0
876ac6183ffffff,,,,0
8796d66b6ffffff,,,,0
876af3b1dffffff,,,,0
876af1508ffffff,,,,0
876af336affffff,,,,0
876ad3631ffffff,,,,0
876ac0c35ffffff,,,,0
876ad101cffffff,,,,0
8796d38eeffffff,,,,0
876ac0da6ffffff,,,,0
876ac2c08ffffff,,,,0
876ac4a6affffff,,,,0
